game_date,game_month,game_pk,inning,pitcher_name,p_throws,batter_name,stand,at_bat_number,pitch_number,pitch_name,effective_speed,release_spin_rate,release_extension,type,events,description,des,zone,bb_type,launch_speed_angle,hit_location,launch_speed,launch_angle,hit_distance_sc,pfx_x,pfx_z,plate_x,plate_z,release_pos_x,release_pos_z,effective_speed_kh,release_extension_cm,pfx_x_cm,pfx_z_cm,plate_x_cm,plate_z_cm,release_pos_x_cm,release_pos_z_cm,launch_speed_angle_category,launch_speed_kh,hit_distance_sc_m,hc_x,hc_y,hc_x_0,hc_y_0,hc_x_ft,hc_y_ft,hc_x_0_ft,hc_y_0_ft,hc_x_m,hc_y_m,hc_x_0_m,hc_y_0_m,events_summary
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Heim, Jonah",L,3,2,Slider,84.7,2677,6.7,S,,called_strike,Jonah Heim singles on a line drive to left fielder Brandon Marsh.   Marcus Semien to 3rd.    Corey Seager to 2nd.,6,,,,,,,1.46,0.29,0.43,2.87,-2.67,5.7,135.52,204.22,44.5,8.84,13.11,87.48,-81.38,173.74,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Heim, Jonah",L,3,3,Slider,87.8,2654,6.7,S,,foul,Jonah Heim singles on a line drive to left fielder Brandon Marsh.   Marcus Semien to 3rd.    Corey Seager to 2nd.,14,,,,62.9,31,193,1.19,0.57,0.93,2.23,-2.72,5.76,140.48,204.22,36.27,17.37,28.35,67.97,-82.91,175.56,Unknown,100.64,58.83,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Heim, Jonah",L,3,4,4-Seam Fastball,99.5,2311,6.8,B,,ball,Jonah Heim singles on a line drive to left fielder Brandon Marsh.   Marcus Semien to 3rd.    Corey Seager to 2nd.,12,,,,,,,-0.01,1,1.44,3.58,-2.28,5.96,159.2,207.26,-0.3,30.48,43.89,109.12,-69.49,181.66,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Heim, Jonah",L,3,5,Slider,88,2572,6.7,S,,foul,Jonah Heim singles on a line drive to left fielder Brandon Marsh.   Marcus Semien to 3rd.    Corey Seager to 2nd.,5,,,,67,25,177,0.99,0.21,-0.27,2.66,-2.54,5.82,140.8,204.22,30.18,6.4,-8.23,81.08,-77.42,177.39,Unknown,107.2,53.95,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Heim, Jonah",L,3,6,4-Seam Fastball,100.5,2303,6.7,X,single,hit_into_play,Jonah Heim singles on a line drive to left fielder Brandon Marsh.   Marcus Semien to 3rd.    Corey Seager to 2nd.,4,line_drive,4,,75.6,20,216,-0.25,1.15,-0.35,2.69,-2.32,5.91,160.8,204.22,-7.62,35.05,-10.67,81.99,-70.71,180.14,Flare/Burner,120.96,65.84,85.01,108.56,-40.41,89.71,212.53,271.4,-101.02,224.28,64.78,82.72,-30.79,68.36,hits
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Lowe, Nathaniel",L,4,1,4-Seam Fastball,95.1,2481,6.7,B,,ball,Nathaniel Lowe strikes out swinging.,12,,,,,,,0.21,0.71,0.27,4.1,-2.63,5.82,152.16,204.22,6.4,21.64,8.23,124.97,-80.16,177.39,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Lowe, Nathaniel",L,4,2,Slider,87,2544,6.7,S,,called_strike,Nathaniel Lowe strikes out swinging.,1,,,,,,,1.28,0.21,-0.4,3.38,-2.75,5.71,139.2,204.22,39.01,6.4,-12.19,103.02,-83.82,174.04,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Lowe, Nathaniel",L,4,3,Slider,86.6,2576,6.8,S,,called_strike,Nathaniel Lowe strikes out swinging.,1,,,,,,,1.02,0.47,-0.51,3.12,-2.93,5.7,138.56,207.26,31.09,14.33,-15.54,95.1,-89.31,173.74,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Lowe, Nathaniel",L,4,4,Split-Finger,93.9,1494,7,B,,blocked_ball,Nathaniel Lowe strikes out swinging.,14,,,,,,,-0.73,0.45,0.74,-0.15,-2.16,6.07,150.24,213.36,-22.25,13.72,22.56,-4.57,-65.84,185.01,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Lowe, Nathaniel",L,4,5,Slider,91,2583,6.8,S,strikeout,swinging_strike,Nathaniel Lowe strikes out swinging.,4,,,,,,,1.07,0.59,-0.44,2.74,-2.44,5.95,145.6,207.26,32.61,17.98,-13.41,83.52,-74.37,181.36,Unknown,,,,,,,,,,,,,,,strikeout
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"García, Adolis",R,5,1,Slider,87.9,2632,6.8,B,,ball,Adolis Garcia strikes out swinging.,11,,,,,,,1.76,0.38,-1.29,3.9,-2.85,5.74,140.64,207.26,53.64,11.58,-39.32,118.87,-86.87,174.96,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"García, Adolis",R,5,2,Slider,87.1,2572,7,S,,swinging_strike,Adolis Garcia strikes out swinging.,6,,,,,,,1.57,0.42,0.42,2.23,-2.69,5.6,139.36,213.36,47.85,12.8,12.8,67.97,-81.99,170.69,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"García, Adolis",R,5,3,Slider,86.9,2676,6.8,B,,ball,Adolis Garcia strikes out swinging.,14,,,,,,,1.64,0.26,1.23,2.33,-2.83,5.64,139.04,207.26,49.99,7.92,37.49,71.02,-86.26,171.91,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"García, Adolis",R,5,4,Slider,87,2628,6.7,S,,swinging_strike,Adolis Garcia strikes out swinging.,2,,,,,,,1.67,0.46,0.15,2.92,-2.88,5.56,139.2,204.22,50.9,14.02,4.57,89,-87.78,169.47,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"García, Adolis",R,5,5,Slider,90.1,2659,6.9,S,strikeout,swinging_strike,Adolis Garcia strikes out swinging.,12,,,,,,,1.36,0.64,0.71,3.74,-2.8,5.66,144.16,210.31,41.45,19.51,21.64,114,-85.34,172.52,Unknown,,,,,,,,,,,,,,,strikeout
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Taveras, Leody",L,6,1,Slider,88.4,2608,6.8,S,,called_strike,Leody Taveras strikes out swinging.,5,,,,,,,1.36,0.48,-0.26,2.72,-2.72,5.65,141.44,207.26,41.45,14.63,-7.92,82.91,-82.91,172.21,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Taveras, Leody",L,6,2,Slider,89.8,2680,6.8,S,,foul,Leody Taveras strikes out swinging.,12,,,,86.1,17,201,0.92,0.27,0.84,2.75,-2.67,5.72,143.68,207.26,28.04,8.23,25.6,83.82,-81.38,174.35,Unknown,137.76,61.26,,,,,,,,,,,,,other
2022-07-28,7,663380,1,"Ohtani, Shohei",R,"Taveras, Leody",L,6,3,Slider,91.2,2652,6.9,S,strikeout,swinging_strike,Leody Taveras strikes out swinging.,9,,,,,,,0.72,0.34,0.43,1.79,-2.5,6,145.92,210.31,21.95,10.36,13.11,54.56,-76.2,182.88,Unknown,,,,,,,,,,,,,,,strikeout
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Calhoun, Kole",L,11,1,Slider,86.7,2406,6.7,B,,ball,Kole Calhoun strikes out swinging.,11,,,,,,,0.86,0.82,-1.14,3.15,-2.84,5.81,138.72,204.22,26.21,24.99,-34.75,96.01,-86.56,177.09,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Calhoun, Kole",L,11,2,Slider,86,2542,6.7,S,,swinging_strike,Kole Calhoun strikes out swinging.,5,,,,,,,1.51,0.3,0.06,2.24,-2.86,5.85,137.6,204.22,46.02,9.14,1.83,68.28,-87.17,178.31,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Calhoun, Kole",L,11,3,Slider,86.9,2585,6.8,S,,foul,Kole Calhoun strikes out swinging.,4,,,,78.4,72,158,1.28,0.4,-0.38,2.52,-2.83,5.75,139.04,207.26,39.01,12.19,-11.58,76.81,-86.26,175.26,Unknown,125.44,48.16,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Calhoun, Kole",L,11,4,Slider,89.2,2590,6.7,S,,foul,Kole Calhoun strikes out swinging.,8,,,,74,-28,3,1.03,0.75,0.2,1.82,-2.54,6.03,142.72,204.22,31.39,22.86,6.1,55.47,-77.42,183.79,Unknown,118.4,0.91,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Calhoun, Kole",L,11,5,Split-Finger,92.2,1174,7,B,,ball,Kole Calhoun strikes out swinging.,13,,,,,,,-0.68,0.56,-0.03,0.43,-2.37,6.04,147.52,213.36,-20.73,17.07,-0.91,13.11,-72.24,184.1,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Calhoun, Kole",L,11,6,Slider,89.5,2482,6.8,S,,foul,Kole Calhoun strikes out swinging.,6,,,,70.9,-24,5,1.17,0.02,0.73,2.45,-2.47,6.08,143.2,207.26,35.66,0.61,22.25,74.68,-75.29,185.32,Unknown,113.44,1.52,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Calhoun, Kole",L,11,7,Slider,90.6,2571,6.7,S,strikeout,swinging_strike,Kole Calhoun strikes out swinging.,11,,,,,,,0.95,0.48,-0.1,3.27,-2.68,5.9,144.96,204.22,28.96,14.63,-3.05,99.67,-81.69,179.83,Unknown,,,,,,,,,,,,,,,strikeout
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Duran, Ezequiel",R,12,1,Slider,86.6,2595,6.6,B,,ball,Ezequiel Duran pops out to shortstop Andrew Velazquez.,11,,,,,,,1.51,0.43,-0.83,3.17,-2.86,5.75,138.56,201.17,46.02,13.11,-25.3,96.62,-87.17,175.26,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Duran, Ezequiel",R,12,2,Slider,85.7,2604,6.9,S,,swinging_strike,Ezequiel Duran pops out to shortstop Andrew Velazquez.,8,,,,,,,1.35,0.27,0.14,1.76,-2.94,5.54,137.12,210.31,41.15,8.23,4.27,53.64,-89.61,168.86,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Duran, Ezequiel",R,12,3,Slider,86.4,2645,6.8,X,field_out,hit_into_play,Ezequiel Duran pops out to shortstop Andrew Velazquez.,2,popup,3,,81.3,57,197,1.63,0.36,0.15,2.88,-2.96,5.66,138.24,207.26,49.68,10.97,4.57,87.78,-90.22,172.52,Under,130.08,60.05,71.82,141.41,-53.6,56.86,179.55,353.52,-134,142.15,54.73,107.75,-40.84,43.33,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Smith, Josh H.",L,13,1,Slider,86.9,2456,6.8,B,,ball,Josh H.   Smith strikes out swinging.,13,,,,,,,1.31,0.28,-1.22,2.24,-2.88,5.63,139.04,207.26,39.93,8.53,-37.19,68.28,-87.78,171.6,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Smith, Josh H.",L,13,2,Cutter,90.4,2464,6.7,S,,foul,Josh H.   Smith strikes out swinging.,5,,,,51.6,47,126,0.53,0.17,-0.02,2.23,-2.88,5.68,144.64,204.22,16.15,5.18,-0.61,67.97,-87.78,173.13,Unknown,82.56,38.4,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Smith, Josh H.",L,13,3,Slider,87.3,2593,6.7,B,,ball,Josh H.   Smith strikes out swinging.,11,,,,,,,1.46,0.58,-1.01,2.99,-2.69,5.74,139.68,204.22,44.5,17.68,-30.78,91.14,-81.99,174.96,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Smith, Josh H.",L,13,4,Cutter,91.6,2534,6.9,S,,foul_bunt,Josh H.   Smith strikes out swinging.,6,,,,,,43,0.62,0.43,0.32,2.57,-2.89,5.67,146.56,210.31,18.9,13.11,9.75,78.33,-88.09,172.82,Unknown,,13.11,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Smith, Josh H.",L,13,5,Slider,89.1,2388,6.8,B,,ball,Josh H.   Smith strikes out swinging.,11,,,,,,,0.65,0.16,-1.51,2.49,-2.45,6.14,142.56,207.26,19.81,4.88,-46.02,75.9,-74.68,187.15,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,2,"Ohtani, Shohei",R,"Smith, Josh H.",L,13,6,Slider,87.2,2576,6.8,S,strikeout,swinging_strike,Josh H.   Smith strikes out swinging.,1,,,,,,,0.99,0.35,-0.58,2.86,-2.85,5.69,139.52,207.26,30.18,10.67,-17.68,87.17,-86.87,173.43,Unknown,,,,,,,,,,,,,,,strikeout
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Semien, Marcus",R,17,1,Cutter,91.6,2516,7,B,,ball,Marcus Semien pops out to second baseman David Fletcher.,14,,,,,,,0.46,0.55,1.91,1.45,-2.62,5.79,146.56,213.36,14.02,16.76,58.22,44.2,-79.86,176.48,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Semien, Marcus",R,17,2,Slider,86.8,2466,6.9,B,,ball,Marcus Semien pops out to second baseman David Fletcher.,14,,,,,,,1.23,0.47,1.16,0.64,-2.83,5.65,138.88,210.31,37.49,14.33,35.36,19.51,-86.26,172.21,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Semien, Marcus",R,17,3,Cutter,90.6,2400,6.8,S,,called_strike,Marcus Semien pops out to second baseman David Fletcher.,9,,,,,,,0.38,0.4,0.55,1.63,-2.73,5.68,144.96,207.26,11.58,12.19,16.76,49.68,-83.21,173.13,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Semien, Marcus",R,17,4,Cutter,94.3,2407,6.8,B,,ball,Marcus Semien pops out to second baseman David Fletcher.,14,,,,,,,0.28,0.49,1.78,1.02,-2.99,5.63,150.88,207.26,8.53,14.94,54.25,31.09,-91.14,171.6,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Semien, Marcus",R,17,5,Slider,87.6,2526,6.9,S,,swinging_strike,Marcus Semien pops out to second baseman David Fletcher.,8,,,,,,,0.74,0.99,-0.04,2.08,-2.91,5.65,140.16,210.31,22.56,30.18,-1.22,63.4,-88.7,172.21,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Semien, Marcus",R,17,6,Slider,88.5,2594,6.8,X,field_out,hit_into_play,Marcus Semien pops out to second baseman David Fletcher.,8,popup,3,,85.1,60,186,1.22,0.69,0.12,1.95,-2.88,5.58,141.6,207.26,37.19,21.03,3.66,59.44,-87.78,170.08,Under,136.16,56.69,155.58,131.77,30.16,66.5,388.95,329.43,75.4,166.25,118.55,100.41,22.98,50.67,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Seager, Corey",L,18,1,Cutter,96.2,2541,6.9,B,,ball,Corey Seager singles on a sharp line drive to right fielder Taylor Ward.,14,,,,,,,0.28,0.51,0.94,2.01,-3.02,5.72,153.92,210.31,8.53,15.54,28.65,61.26,-92.05,174.35,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Seager, Corey",L,18,2,Slider,87.2,2527,6.8,B,,ball,Corey Seager singles on a sharp line drive to right fielder Taylor Ward.,11,,,,,,,1.03,0.76,-1.08,3.08,-2.91,5.69,139.52,207.26,31.39,23.16,-32.92,93.88,-88.7,173.43,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Seager, Corey",L,18,3,Cutter,93.4,2520,6.8,S,,foul,Corey Seager singles on a sharp line drive to right fielder Taylor Ward.,6,,,,,,,0.46,0.3,0.68,2.16,-2.82,5.69,149.44,207.26,14.02,9.14,20.73,65.84,-85.95,173.43,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Seager, Corey",L,18,4,Slider,86.9,2588,6.9,X,single,hit_into_play,Corey Seager singles on a sharp line drive to right fielder Taylor Ward.,4,line_drive,4,,105,13,207,1,0.53,-0.28,2.24,-2.88,5.76,139.04,210.31,30.48,16.15,-8.53,68.28,-87.78,175.56,Flare/Burner,168,63.09,187.03,100.49,61.61,97.78,467.57,251.22,154.03,244.45,142.52,76.57,46.95,74.51,hits
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Heim, Jonah",L,19,1,Cutter,92.2,2425,6.8,B,,ball,"Jonah Heim grounds into a double play, first baseman Jared Walsh to shortstop Andrew Velazquez to first baseman Jared Walsh.   Corey Seager out at 2nd.    Jonah Heim out at 1st.",11,,,,,,,0.25,0.56,-0.15,4.33,-2.83,5.78,147.52,207.26,7.62,17.07,-4.57,131.98,-86.26,176.17,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,3,"Ohtani, Shohei",R,"Heim, Jonah",L,19,2,Cutter,92.5,2394,6.9,X,grounded_into_double_play,hit_into_play,"Jonah Heim grounds into a double play, first baseman Jared Walsh to shortstop Andrew Velazquez to first baseman Jared Walsh.   Corey Seager out at 2nd.    Jonah Heim out at 1st.",6,ground_ball,2,,77.3,-12,12,0.24,0.84,0.49,2.6,-2.82,5.65,148,210.31,7.32,25.6,14.94,79.25,-85.95,172.21,Topped,123.68,3.66,151,174.39,25.58,23.88,377.5,435.97,63.95,59.7,115.06,132.89,19.49,18.2,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Lowe, Nathaniel",L,24,1,Curveball,76.8,2439,6.5,B,,ball,Nathaniel Lowe homers (15) on a fly ball to center field.,12,,,,,,,0.92,-1.18,0.1,3.7,-2.16,6.4,122.88,198.12,28.04,-35.97,3.05,112.78,-65.84,195.07,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Lowe, Nathaniel",L,24,2,Cutter,90.3,2492,6.8,S,,foul_tip,Nathaniel Lowe homers (15) on a fly ball to center field.,9,,,,,,,0.47,0.22,0.48,1.79,-2.96,5.7,144.48,207.26,14.33,6.71,14.63,54.56,-90.22,173.74,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Lowe, Nathaniel",L,24,3,Slider,86.7,2560,6.9,X,home_run,hit_into_play,Nathaniel Lowe homers (15) on a fly ball to center field.,7,fly_ball,6,,105.1,22,385,1.15,0.02,-0.47,2.08,-2.89,5.69,138.72,210.31,35.05,0.61,-14.33,63.4,-88.09,173.43,Barrel,168.16,117.35,164.14,48.12,38.72,150.15,410.35,120.3,96.8,375.38,125.07,36.67,29.5,114.41,hits
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"García, Adolis",R,25,1,Slider,86.6,2580,6.9,S,,called_strike,Adolis Garcia strikes out swinging.,5,,,,,,,1.54,0.42,-0.16,2.36,-2.88,5.71,138.56,210.31,46.94,12.8,-4.88,71.93,-87.78,174.04,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"García, Adolis",R,25,2,4-Seam Fastball,97.8,2405,6.8,B,,ball,Adolis Garcia strikes out swinging.,14,,,,,,,-0.09,1.13,0.91,2.31,-2.67,5.98,156.48,207.26,-2.74,34.44,27.74,70.41,-81.38,182.27,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"García, Adolis",R,25,3,Slider,87.8,2618,6.8,S,,foul,Adolis Garcia strikes out swinging.,8,,,,71.5,16,146,1.27,0.61,0.03,2.08,-2.93,5.65,140.48,207.26,38.71,18.59,0.91,63.4,-89.31,172.21,Unknown,114.4,44.5,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"García, Adolis",R,25,4,Slider,88.1,2686,6.8,S,strikeout,swinging_strike,Adolis Garcia strikes out swinging.,14,,,,,,,1.3,0.16,1.23,1.82,-3.15,5.54,140.96,207.26,39.62,4.88,37.49,55.47,-96.01,168.86,Unknown,,,,,,,,,,,,,,,strikeout
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Taveras, Leody",L,26,1,Slider,85.2,2602,6.7,S,,called_strike,"Leody Taveras strikes out swinging, catcher Max Stassi to first baseman Jared Walsh.",4,,,,,,,1.49,0.12,-0.55,2.61,-2.89,5.7,136.32,204.22,45.42,3.66,-16.76,79.55,-88.09,173.74,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Taveras, Leody",L,26,2,Split-Finger,90.8,1313,6.9,S,,swinging_strike,"Leody Taveras strikes out swinging, catcher Max Stassi to first baseman Jared Walsh.",14,,,,,,,-0.33,0.16,0.48,0.97,-2.46,6,145.28,210.31,-10.06,4.88,14.63,29.57,-74.98,182.88,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Taveras, Leody",L,26,3,Split-Finger,91.3,1323,7,S,strikeout,swinging_strike_blocked,"Leody Taveras strikes out swinging, catcher Max Stassi to first baseman Jared Walsh.",14,,,,,,,-0.3,0.39,0.41,0.71,-2.51,6.03,146.08,213.36,-9.14,11.89,12.5,21.64,-76.5,183.79,Unknown,,,,,,,,,,,,,,,strikeout
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Calhoun, Kole",L,27,1,4-Seam Fastball,100.6,2062,7,S,,called_strike,Kole Calhoun strikes out swinging.,9,,,,,,,-0.26,1.11,0.43,1.59,-2.54,5.87,160.96,213.36,-7.92,33.83,13.11,48.46,-77.42,178.92,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Calhoun, Kole",L,27,2,Split-Finger,90.7,1259,6.9,S,,swinging_strike,Kole Calhoun strikes out swinging.,13,,,,,,,-0.48,-0.11,-0.96,1.49,-2.48,6,145.12,210.31,-14.63,-3.35,-29.26,45.42,-75.59,182.88,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Calhoun, Kole",L,27,3,Split-Finger,91.4,1287,7,B,,ball,Kole Calhoun strikes out swinging.,14,,,,,,,-0.93,0.64,0.12,-0.06,-2.48,5.96,146.24,213.36,-28.35,19.51,3.66,-1.83,-75.59,181.66,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,4,"Ohtani, Shohei",R,"Calhoun, Kole",L,27,4,Split-Finger,91.9,1238,6.9,S,strikeout,swinging_strike,Kole Calhoun strikes out swinging.,14,,,,,,,-0.71,0.02,0.19,1.16,-2.44,6.02,147.04,210.31,-21.64,0.61,5.79,35.36,-74.37,183.49,Unknown,,,,,,,,,,,,,,,strikeout
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Duran, Ezequiel",R,31,1,Slider,86.8,2342,6.8,S,,swinging_strike,Ezequiel Duran pops out to first baseman Jared Walsh.,6,,,,,,,1.03,0.88,0.37,2.17,-2.76,5.85,138.88,207.26,31.39,26.82,11.28,66.14,-84.12,178.31,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Duran, Ezequiel",R,31,2,4-Seam Fastball,97.7,2040,6.9,B,,ball,Ezequiel Duran pops out to first baseman Jared Walsh.,7,,,,,,,-0.69,1.23,-0.51,1.57,-2.49,6.01,156.32,210.31,-21.03,37.49,-15.54,47.85,-75.9,183.18,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Duran, Ezequiel",R,31,3,Slider,86.2,2454,6.8,X,field_out,hit_into_play,Ezequiel Duran pops out to first baseman Jared Walsh.,14,popup,3,,67.2,66,115,1.33,0.41,0.88,2.12,-2.82,5.74,137.92,207.26,40.54,12.5,26.82,64.62,-85.95,174.96,Under,107.52,35.05,159.12,168.81,33.7,29.46,397.8,422.02,84.25,73.65,121.25,128.63,25.68,22.45,other
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Smith, Josh H.",L,32,1,4-Seam Fastball,98.2,2219,6.9,X,single,hit_into_play,Josh H.   Smith singles on a ground ball to center fielder Magneuris Sierra.,7,ground_ball,2,,96.3,-13,7,-0.47,1.34,-0.56,1.82,-2.74,5.86,157.12,210.31,-14.33,40.84,-17.07,55.47,-83.52,178.61,Topped,154.08,2.13,121.6,93.79,-3.82,104.48,304,234.48,-9.55,261.2,92.66,71.47,-2.91,79.61,hits
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Semien, Marcus",R,33,1,Slider,84.6,2513,6.9,X,field_out,hit_into_play,Marcus Semien pops out to catcher Max Stassi in foul territory.,5,popup,3,,72.3,84,28,1.04,0.12,0.24,2.43,-2.77,5.79,135.36,210.31,31.7,3.66,7.32,74.07,-84.43,176.48,Under,115.68,8.53,140.86,214.44,15.44,-16.17,352.15,536.1,38.6,-40.42,107.34,163.4,11.77,-12.32,other
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Seager, Corey",L,34,1,Split-Finger,89.1,1079,6.8,S,,foul,Corey Seager doubles (12) on a line drive to center fielder Magneuris Sierra.   Josh H.   Smith scores.,13,,,,70.3,25,190,-0.6,0.03,-1.1,2.49,-2.29,6.05,142.56,207.26,-18.29,0.91,-33.53,75.9,-69.8,184.4,Unknown,112.48,57.91,,,,,,,,,,,,,other
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Seager, Corey",L,34,2,Cutter,93.5,2366,6.9,S,,foul,Corey Seager doubles (12) on a line drive to center fielder Magneuris Sierra.   Josh H.   Smith scores.,6,,,,63,52,160,0.34,0.62,0.47,2.69,-2.74,5.73,149.6,210.31,10.36,18.9,14.33,81.99,-83.52,174.65,Unknown,100.8,48.77,,,,,,,,,,,,,other
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Seager, Corey",L,34,3,Split-Finger,91.9,1003,6.9,B,,blocked_ball,Corey Seager doubles (12) on a line drive to center fielder Magneuris Sierra.   Josh H.   Smith scores.,14,,,,,,,-0.71,-0.01,0.24,0.96,-2.27,6.04,147.04,210.31,-21.64,-0.3,7.32,29.26,-69.19,184.1,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Seager, Corey",L,34,4,Split-Finger,92.6,1260,7,B,,blocked_ball,Corey Seager doubles (12) on a line drive to center fielder Magneuris Sierra.   Josh H.   Smith scores.,14,,,,,,,-0.72,0.25,1.06,0.98,-2.28,6.13,148.16,213.36,-21.95,7.62,32.31,29.87,-69.49,186.84,Unknown,,,,,,,,,,,,,,,other
2022-07-28,7,663380,5,"Ohtani, Shohei",R,"Seager, Corey",L,34,5,Slider,89.8,2555,6.9,S,,foul,Corey Seager doubles (12) on a line drive to center fielder Magneuris Sierra.   Josh H.   Smith scores.,14,,,,,,,1.11,0.42,1,2,-2.71,5.82,143.68,210.31,33.83,12.8,30.48,60.96,-82.6,177.39,Unknown,,,,,,,,,,,,,,,other
